trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_id,shape_dist_traveled
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:50:00,16:50:00,7001,5,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.785181975829
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:50:39,,7002,6,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.8971968961
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:51:41,,7003,7,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.068950998267
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:53:21,,6880,8,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.350322201868
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:55:51,,North Ave. (EB) @ Peachtree St.,9,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.7686445017969998
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:57:56,,6895,10,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,2.11868718062
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,16:59:00,16:59:00,6903,11,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,2.297517500502
416 - Dacula - 1645_20160909_99991231_20160906_99991231_2,18:01:00,18:01:00,7160,12,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,37.440279135902
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:15:00,17:15:00,6905,1,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.0
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:15:59,,Mitchell St (EB) @ Peachtree St,2,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.129017234303
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:18:12,,Central Ave (NB) @ MLK Jr Dr,3,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.41904310839500003
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:19:07,,7000,4,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.539717224406
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:21:00,17:21:00,7001,5,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.785181975829
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:21:53,,7002,6,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.8971968961
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:23:15,,7003,7,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.068950998267
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:25:29,,6880,8,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.350322201868
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:28:48,,North Ave. (EB) @ Peachtree St.,9,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.7686445017969998
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:31:34,,6895,10,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,2.11868718062
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,17:32:59,17:33:00,6903,11,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,2.297517500502
416 - Dacula - 1715_20160909_99991231_20160906_99991231_2,18:30:00,18:30:00,7160,12,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,37.440279135902
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:05:00,18:05:00,6905,1,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.0
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:05:59,,Mitchell St (EB) @ Peachtree St,2,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.129017234303
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:08:12,,Central Ave (NB) @ MLK Jr Dr,3,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.41904310839500003
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:09:07,,7000,4,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.539717224406
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:11:00,18:11:00,7001,5,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.785181975829
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:11:53,,7002,6,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,0.8971968961
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:13:15,,7003,7,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.068950998267
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:15:29,,6880,8,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.350322201868
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:18:48,,North Ave. (EB) @ Peachtree St.,9,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,1.7686445017969998
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:21:34,,6895,10,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,2.11868718062
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,18:22:59,18:23:00,6903,11,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,2.297517500502
416 - Dacula - 1805_20160909_99991231_20160906_99991231_2,19:17:00,19:17:00,7160,12,Downtown to Dacula (PM)_Aug  9 2016  4:30:40:140PM,37.440279135902
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,5:15:00,5:15:00,7160,1,Dacula to Downtown (AM),0.0
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,6:03:00,6:03:00,North Ave (EB) @ Peachtree St,2,Dacula to Downtown (AM),0.153927010946
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:05:58,,6902,3,Dacula to Downtown (AM),0.39633745642600005
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:09:15,,6888,4,Dacula to Downtown (AM),0.663852787982
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:12:01,,7004,5,Dacula to Downtown (AM),0.890243971767
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:14:06,,7005,6,Dacula to Downtown (AM),1.059872233651
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:16:00,6:16:00,7006,7,Dacula to Downtown (AM),1.213945378667
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:16:02,,Courtland St (SB) @ Gilmer St,8,Dacula to Downtown (AM),1.515716551642
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:16:05,,7008,9,Dacula to Downtown (AM),1.737680071037
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:16:12,,6882,10,Dacula to Downtown (AM),2.4956302850689998
416 - Downtown - 0515_20160909_99991231_20160906_99991231_2,06:22:00,6:22:00,6905,11,Dacula to Downtown (AM),37.762143187769
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,5:45:00,5:45:00,7160,1,Dacula to Downtown (AM),0.0
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,6:33:00,6:33:00,North Ave (EB) @ Peachtree St,2,Dacula to Downtown (AM),0.153927010946
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:35:58,,6902,3,Dacula to Downtown (AM),0.39633745642600005
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:39:15,,6888,4,Dacula to Downtown (AM),0.663852787982
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:42:01,,7004,5,Dacula to Downtown (AM),0.890243971767
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:44:06,,7005,6,Dacula to Downtown (AM),1.059872233651
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:46:00,6:46:00,7006,7,Dacula to Downtown (AM),1.213945378667
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:46:02,,Courtland St (SB) @ Gilmer St,8,Dacula to Downtown (AM),1.515716551642
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:46:05,,7008,9,Dacula to Downtown (AM),1.737680071037
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:46:12,,6882,10,Dacula to Downtown (AM),2.4956302850689998
416 - Downtown - 0545_20160909_99991231_20160906_99991231_2,06:52:00,6:52:00,6905,11,Dacula to Downtown (AM),37.762143187769
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,6:10:00,6:10:00,7160,1,Dacula to Downtown (AM),0.0
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,6:59:00,6:59:00,North Ave (EB) @ Peachtree St,2,Dacula to Downtown (AM),0.153927010946
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:02:12,,6902,3,Dacula to Downtown (AM),0.39633745642600005
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:05:44,,6888,4,Dacula to Downtown (AM),0.663852787982
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:08:43,,7004,5,Dacula to Downtown (AM),0.890243971767
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:10:57,,7005,6,Dacula to Downtown (AM),1.059872233651
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:13:00,7:13:00,7006,7,Dacula to Downtown (AM),1.213945378667
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:13:03,,Courtland St (SB) @ Gilmer St,8,Dacula to Downtown (AM),1.515716551642
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:13:06,,7008,9,Dacula to Downtown (AM),1.737680071037
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:13:16,,6882,10,Dacula to Downtown (AM),2.4956302850689998
416 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:21:00,7:21:00,6905,11,Dacula to Downtown (AM),37.762143187769
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,6:30:00,6:30:00,7160,1,Dacula to Downtown (AM),0.0
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,7:25:00,7:25:00,North Ave (EB) @ Peachtree St,2,Dacula to Downtown (AM),0.153927010946
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:28:39,,6902,3,Dacula to Downtown (AM),0.39633745642600005
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:32:41,,6888,4,Dacula to Downtown (AM),0.663852787982
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:36:06,,7004,5,Dacula to Downtown (AM),0.890243971767
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:38:40,,7005,6,Dacula to Downtown (AM),1.059872233651
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:41:00,7:41:00,7006,7,Dacula to Downtown (AM),1.213945378667
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:41:03,,Courtland St (SB) @ Gilmer St,8,Dacula to Downtown (AM),1.515716551642
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:41:06,,7008,9,Dacula to Downtown (AM),1.737680071037
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:41:16,,6882,10,Dacula to Downtown (AM),2.4956302850689998
416 - Downtown - 0630_20160909_99991231_20160906_99991231_2,07:49:00,7:49:00,6905,11,Dacula to Downtown (AM),37.762143187769
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,7:00:00,7:00:00,7160,1,Dacula to Downtown (AM),0.0
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,7:56:00,7:56:00,North Ave (EB) @ Peachtree St,2,Dacula to Downtown (AM),0.153927010946
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,07:59:39,,6902,3,Dacula to Downtown (AM),0.39633745642600005
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:03:41,,6888,4,Dacula to Downtown (AM),0.663852787982
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:07:06,,7004,5,Dacula to Downtown (AM),0.890243971767
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:09:40,,7005,6,Dacula to Downtown (AM),1.059872233651
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:12:00,8:12:00,7006,7,Dacula to Downtown (AM),1.213945378667
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:12:03,,Courtland St (SB) @ Gilmer St,8,Dacula to Downtown (AM),1.515716551642
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:12:06,,7008,9,Dacula to Downtown (AM),1.737680071037
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:12:16,,6882,10,Dacula to Downtown (AM),2.4956302850689998
416 - Downtown - 0700_20160909_99991231_20160906_99991231_2,08:20:00,8:20:00,6905,11,Dacula to Downtown (AM),37.762143187769
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,7:30:00,7:30:00,7160,1,Dacula to Downtown (AM),0.0
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,8:27:00,8:27:00,North Ave (EB) @ Peachtree St,2,Dacula to Downtown (AM),0.153927010946
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:30:39,,6902,3,Dacula to Downtown (AM),0.39633745642600005
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:34:41,,6888,4,Dacula to Downtown (AM),0.663852787982
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:38:06,,7004,5,Dacula to Downtown (AM),0.890243971767
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:40:40,,7005,6,Dacula to Downtown (AM),1.059872233651
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:43:00,8:43:00,7006,7,Dacula to Downtown (AM),1.213945378667
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:43:03,,Courtland St (SB) @ Gilmer St,8,Dacula to Downtown (AM),1.515716551642
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:43:06,,7008,9,Dacula to Downtown (AM),1.737680071037
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:43:16,,6882,10,Dacula to Downtown (AM),2.4956302850689998
416 - Downtown - 0730_20160909_99991231_20160906_99991231_2,08:51:00,8:51:00,6905,11,Dacula to Downtown (AM),37.762143187769
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,5:05:00,5:05:00,STOP_f24b301d-699f-4911-8ac0-60f2867a047e,1,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),0.0
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,5:18:00,5:18:00,STOP_b4c9d917-9de4-4086-ab79-b4036873b927,2,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),3.6639479165699993
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,5:30:00,5:30:00,6987,3,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),7.497380752929999
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:11:34,,Spring St (NB) @ Brotherton St,4,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.58587634273
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:12:00,6:12:00,Ted Turner Dr (NB) @ Mitchell St,5,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.859891084819004
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:13:17,,Mitchell St (EB) @ Peachtree St,6,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.040831566575
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:15:22,,Central Ave (NB) @ MLK Jr Dr,7,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.330857440667
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:16:14,,7000,8,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.451531556678006
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:17:59,6:18:00,7001,9,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.696996308101006
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:18:48,,7002,10,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.80901122837201
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:20:01,,7003,11,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.98076533053901
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:21:50,,6886,12,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.233858602628004
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:23:25,,6909,13,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.455818618907
419 - Downtown - 0505_20160909_99991231_20160906_99991231_2,06:26:00,6:26:00,6887,14,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.815143976445
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,5:30:00,5:30:00,STOP_f24b301d-699f-4911-8ac0-60f2867a047e,1,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),0.0
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,5:43:00,5:43:00,STOP_b4c9d917-9de4-4086-ab79-b4036873b927,2,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),3.6639479165699993
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,5:55:00,5:55:00,6987,3,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),7.497380752929999
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:41:31,,Spring St (NB) @ Brotherton St,4,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.58587634273
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:42:00,6:42:00,Ted Turner Dr (NB) @ Mitchell St,5,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.859891084819004
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:43:17,,Mitchell St (EB) @ Peachtree St,6,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.040831566575
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:45:22,,Central Ave (NB) @ MLK Jr Dr,7,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.330857440667
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:46:14,,7000,8,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.451531556678006
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:47:59,6:48:00,7001,9,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.696996308101006
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:48:48,,7002,10,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.80901122837201
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:50:01,,7003,11,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.98076533053901
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:51:50,,6886,12,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.233858602628004
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:53:25,,6909,13,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.455818618907
419 - Downtown - 0530_20160909_99991231_20160906_99991231_2,06:56:00,6:56:00,6887,14,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.815143976445
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,5:50:00,5:50:00,STOP_f24b301d-699f-4911-8ac0-60f2867a047e,1,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),0.0
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,6:03:00,6:03:00,STOP_b4c9d917-9de4-4086-ab79-b4036873b927,2,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),3.6639479165699993
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,6:17:00,6:17:00,6987,3,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),7.497380752929999
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:04:31,,Spring St (NB) @ Brotherton St,4,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.58587634273
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:05:00,7:05:00,Ted Turner Dr (NB) @ Mitchell St,5,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.859891084819004
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:06:43,,Mitchell St (EB) @ Peachtree St,6,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.040831566575
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:09:30,,Central Ave (NB) @ MLK Jr Dr,7,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.330857440667
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:10:39,,7000,8,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.451531556678006
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:13:00,7:13:00,7001,9,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.696996308101006
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:14:00,,7002,10,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.80901122837201
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:15:32,,7003,11,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.98076533053901
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:17:48,,6886,12,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.233858602628004
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:19:47,,6909,13,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.455818618907
419 - Downtown - 0550_20160909_99991231_20160906_99991231_2,07:23:00,7:23:00,6887,14,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.815143976445
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,6:10:00,6:10:00,STOP_f24b301d-699f-4911-8ac0-60f2867a047e,1,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),0.0
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,6:24:00,6:24:00,STOP_b4c9d917-9de4-4086-ab79-b4036873b927,2,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),3.6639479165699993
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,6:38:00,6:38:00,6987,3,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),7.497380752929999
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:32:26,,Spring St (NB) @ Brotherton St,4,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.58587634273
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:33:00,7:33:00,Ted Turner Dr (NB) @ Mitchell St,5,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.859891084819004
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:34:43,,Mitchell St (EB) @ Peachtree St,6,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.040831566575
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:37:30,,Central Ave (NB) @ MLK Jr Dr,7,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.330857440667
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:38:39,,7000,8,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.451531556678006
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:41:00,7:41:00,7001,9,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.696996308101006
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:42:00,,7002,10,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.80901122837201
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:43:32,,7003,11,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.98076533053901
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:45:48,,6886,12,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.233858602628004
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:47:47,,6909,13,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.455818618907
419 - Downtown - 0610_20160909_99991231_20160906_99991231_2,07:51:00,7:51:00,6887,14,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.815143976445
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,6:25:00,6:25:00,STOP_f24b301d-699f-4911-8ac0-60f2867a047e,1,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),0.0
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,6:39:00,6:39:00,STOP_b4c9d917-9de4-4086-ab79-b4036873b927,2,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),3.6639479165699993
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,6:53:00,6:53:00,6987,3,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),7.497380752929999
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,07:51:24,,Spring St (NB) @ Brotherton St,4,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.58587634273
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,07:52:00,7:52:00,Ted Turner Dr (NB) @ Mitchell St,5,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.859891084819004
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,07:53:43,,Mitchell St (EB) @ Peachtree St,6,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.040831566575
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,07:56:30,,Central Ave (NB) @ MLK Jr Dr,7,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.330857440667
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,07:57:39,,7000,8,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.451531556678006
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,08:00:00,8:00:00,7001,9,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.696996308101006
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,08:01:00,,7002,10,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.80901122837201
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,08:02:32,,7003,11,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),35.98076533053901
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,08:04:48,,6886,12,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.233858602628004
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,08:06:47,,6909,13,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.455818618907
419 - Downtown - 0625_20160909_99991231_20160906_99991231_2,08:10:00,8:10:00,6887,14,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),36.815143976445
419 - Downtown - 0640_20160909_99991231_20160906_99991231_2,6:40:00,6:40:00,STOP_f24b301d-699f-4911-8ac0-60f2867a047e,1,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),0.0
419 - Downtown - 0640_20160909_99991231_20160906_99991231_2,6:54:00,6:54:00,STOP_b4c9d917-9de4-4086-ab79-b4036873b927,2,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),3.6639479165699993
419 - Downtown - 0640_20160909_99991231_20160906_99991231_2,7:08:00,7:08:00,6987,3,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),7.497380752929999
419 - Downtown - 0640_20160909_99991231_20160906_99991231_2,08:09:22,,Spring St (NB) @ Brotherton St,4,Snellville/Hewatt Rd/Stone Mtn to Downtown (AM),34.58587634273
