mode,secondID,time,speed (m/s),lat,lon
grta,0,06:16:00,121.371338484,33.75624466,-84.38424683
grta,1,06:16:01,121.371338484,33.7551503903,-84.3842582604
grta,2,06:16:02,121.371338484,33.7541444409,-84.3846000731
