mode,secondID,time,speed (m/s),lat,lon
grta,0,06:25:00,4.09917507756,33.98303986,-84.08452606
grta,1,06:25:01,4.09917507756,33.9830134281,-84.0845569525
grta,2,06:25:02,4.09917507756,33.9829855337,-84.0845860582
grta,3,06:25:03,4.09917507756,33.9829576393,-84.0846151638
grta,4,06:25:04,4.09917507756,33.9829289341,-84.084643042
grta,5,06:25:05,4.09917507756,33.9828989694,-84.0846690137
grta,6,06:25:06,4.09917507756,33.9828690047,-84.0846949853
grta,7,06:25:07,4.09917507756,33.9828390401,-84.084720957
grta,8,06:25:08,4.09917507756,33.9828074349,-84.0847437258
grta,9,06:25:09,4.09917507756,33.9827746046,-84.084764103
grta,10,06:25:10,4.09917507756,33.9827417744,-84.0847844802
grta,11,06:25:11,4.09917507756,33.9827086519,-84.0848040937
grta,12,06:25:12,4.09917507756,33.9826743827,-84.0848207098
grta,13,06:25:13,4.09917507756,33.9826401134,-84.0848373258
grta,14,06:25:14,4.09917507756,33.9826058442,-84.0848539419
grta,15,06:25:15,4.09917507756,33.9825715063,-84.0848703511
grta,16,06:25:16,4.09917507756,33.9825371074,-84.0848865765
grta,17,06:25:17,4.09917507756,33.9825027085,-84.0849028019
grta,18,06:25:18,4.09917507756,33.9824683096,-84.0849190273
grta,19,06:25:19,4.09917507756,33.9824339107,-84.0849352527
grta,20,06:25:20,4.09917507756,33.9823995118,-84.0849514781
grta,21,06:25:21,4.09917507756,33.9823651129,-84.0849677035
grta,22,06:25:22,4.09917507756,33.982330714,-84.0849839289
grta,23,06:25:23,4.09917507756,33.9822963152,-84.0850001543
grta,24,06:25:24,4.09917507756,33.9822619163,-84.0850163797
grta,25,06:25:25,4.09917507756,33.9822275174,-84.0850326051
grta,26,06:25:26,4.09917507756,33.9821931185,-84.0850488304
grta,27,06:25:27,4.09917507756,33.982158495,-84.0850643466
grta,28,06:25:28,4.09917507756,33.982123806,-84.0850796563
grta,29,06:25:29,4.09917507756,33.982089117,-84.0850949659
grta,30,06:25:30,4.09917507756,33.9820544281,-84.0851102755
grta,31,06:25:31,4.09917507756,33.9820197391,-84.0851255851
grta,32,06:25:32,4.09917507756,33.9819850502,-84.0851408947
grta,33,06:25:33,4.09917507756,33.9819503612,-84.0851562043
grta,34,06:25:34,4.09917507756,33.9819156723,-84.0851715139
grta,35,06:25:35,4.09917507756,33.9818809833,-84.0851868235
grta,36,06:25:36,4.09917507756,33.9818462943,-84.0852021332
grta,37,06:25:37,4.09917507756,33.9818116054,-84.0852174428
grta,38,06:25:38,4.09917507756,33.9817769165,-84.0852327524
grta,39,06:25:39,4.09917507756,33.9817422275,-84.085248062
grta,40,06:25:40,4.09917507756,33.9817075386,-84.0852633716
grta,41,06:25:41,4.09917507756,33.9816728496,-84.0852786812
grta,42,06:25:42,4.09917507756,33.9816381607,-84.0852939908
grta,43,06:25:43,4.09917507756,33.9816034717,-84.0853093004
grta,44,06:25:44,4.09917507756,33.9815687828,-84.08532461
grta,45,06:25:45,4.09917507756,33.9815340938,-84.0853399196
grta,46,06:25:46,4.09917507756,33.9814994049,-84.0853552293
grta,47,06:25:47,4.09917507756,33.981464716,-84.0853705389
grta,48,06:25:48,4.09917507756,33.981430027,-84.0853858484
grta,49,06:25:49,4.09917507756,33.9813953381,-84.0854011581
grta,50,06:25:50,4.09917507756,33.9813606492,-84.0854164677
grta,51,06:25:51,4.09917507756,33.9813259603,-84.0854317773
grta,52,06:25:52,4.09917507756,33.9812912713,-84.0854470869
grta,53,06:25:53,4.09917507756,33.9812565824,-84.0854623965
grta,54,06:25:54,4.09917507756,33.9812218935,-84.0854777061
grta,55,06:25:55,4.09917507756,33.9811872045,-84.0854930157
grta,56,06:25:56,4.09917507756,33.9811525156,-84.0855083253
grta,57,06:25:57,4.09917507756,33.9811178267,-84.0855236349
grta,58,06:25:58,4.09917507756,33.9810831378,-84.0855389445
grta,59,06:25:59,4.09917507756,33.9810484489,-84.0855542541
grta,60,06:26:00,4.09917507756,33.98101376,-84.0855695637
grta,61,06:26:01,4.09917507756,33.980979071,-84.0855848732
grta,62,06:26:02,4.09917507756,33.9809443821,-84.0856001828
grta,63,06:26:03,4.09917507756,33.9809096932,-84.0856154925
grta,64,06:26:04,4.09917507756,33.9808750043,-84.085630802
grta,65,06:26:05,4.09917507756,33.9808403154,-84.0856461116
grta,66,06:26:06,4.09917507756,33.9808052821,-84.0856601538
grta,67,06:26:07,4.09917507756,33.9807697444,-84.0856723396
grta,68,06:26:08,4.09917507756,33.9807342067,-84.0856845253
grta,69,06:26:09,4.09917507756,33.980698669,-84.085696711
grta,70,06:26:10,4.09917507756,33.980662311,-84.0857036434
grta,71,06:26:11,4.09917507756,33.9806255092,-84.0857077328
grta,72,06:26:12,4.09917507756,33.9805887073,-84.0857118222
grta,73,06:26:13,4.09917507756,33.9805519054,-84.0857159116
grta,74,06:26:14,4.09917507756,33.9805150314,-84.0857189034
grta,75,06:26:15,4.09917507756,33.9804781508,-84.0857217962
grta,76,06:26:16,4.09917507756,33.9804412703,-84.0857246891
grta,77,06:26:17,4.09917507756,33.9804043897,-84.0857275819
grta,78,06:26:18,4.09917507756,33.9803675092,-84.0857304747
grta,79,06:26:19,4.09917507756,33.9803306561,-84.0857292021
grta,80,06:26:20,4.09917507756,33.9802938184,-84.0857256078
grta,81,06:26:21,4.09917507756,33.9802569807,-84.0857220135
grta,82,06:26:22,4.09917507756,33.980220143,-84.0857184193
grta,83,06:26:23,4.09917507756,33.9801833963,-84.0857138309
grta,84,06:26:24,4.09917507756,33.9801467883,-84.0857077293
grta,85,06:26:25,4.09917507756,33.9801101804,-84.0857016276
grta,86,06:26:26,4.09917507756,33.9800735724,-84.0856955259
grta,87,06:26:27,4.09917507756,33.9800369644,-84.0856894243
grta,88,06:26:28,4.09917507756,33.9800007496,-84.085681046
grta,89,06:26:29,4.09917507756,33.9799651382,-84.0856691743
grta,90,06:26:30,4.09917507756,33.9799295269,-84.0856573025
grta,91,06:26:31,4.09917507756,33.9798939155,-84.0856454308
grta,92,06:26:32,4.09917507756,33.9798583041,-84.085633559
grta,93,06:26:33,4.09917507756,33.979823157,-84.0856201341
grta,94,06:26:34,4.09917507756,33.9797893811,-84.0856021217
grta,95,06:26:35,4.09917507756,33.9797556052,-84.0855841094
grta,96,06:26:36,4.09917507756,33.9797218293,-84.085566097
grta,97,06:26:37,4.09917507756,33.9796880534,-84.0855480846
grta,98,06:26:38,4.09917507756,33.9796545977,-84.0855293227
grta,99,06:26:39,4.09917507756,33.979622702,-84.0855069094
grta,100,06:26:40,4.09917507756,33.9795908063,-84.085484496
grta,101,06:26:41,4.09917507756,33.9795589106,-84.0854620827
grta,102,06:26:42,4.09917507756,33.9795270148,-84.0854396694
grta,103,06:26:43,4.09917507756,33.9794949729,-84.0854175596
grta,104,06:26:44,4.09917507756,33.9794628809,-84.0853955537
grta,105,06:26:45,4.09917507756,33.979430789,-84.0853735477
grta,106,06:26:46,4.09917507756,33.979398697,-84.0853515417
grta,107,06:26:47,4.09917507756,33.9793687671,-84.0853257971
grta,108,06:26:48,4.09917507756,33.9793403708,-84.0852974008
grta,109,06:26:49,4.09917507756,33.9793119744,-84.0852690044
grta,110,06:26:50,4.09917507756,33.979283578,-84.085240608
grta,111,06:26:51,4.09917507756,33.9792551817,-84.0852122117
